"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
"638"	100638	341.17	2	"M"	170.585
"639"	100639	53.24076604	1	"M"	53.24076604
"640"	100640	77.23	3	"M"	25.7433333333333
"641"	100641	201.73	2	"F"	100.865
"642"	100642	806.59	6	"M"	134.431666666667
"643"	100643	243.65	2	"F"	121.825
"644"	100644	935.42	3	"F"	311.806666666667
"645"	100645	95.12071008	2	"F"	47.56035504
"646"	100646	97.8328137	2	"F"	48.91640685
"647"	100647	228.02	2	"F"	114.01
"648"	100648	76.92	2	"F"	38.46
"649"	100649	58.23353321	1	"M"	58.23353321
"650"	100650	210.7	1	"M"	210.7
"651"	100651	332.38	4	"M"	83.095
"652"	100652	719.27	4	"F"	179.8175
"653"	100653	200.85	4	"F"	50.2125
"654"	100654	284.14	3	"F"	94.7133333333333
"655"	100655	357.69	4	"F"	89.4225
"656"	100656	132.81	3	"F"	44.27
"657"	100657	156.31	2	"F"	78.155
"658"	100658	234.38	2	"M"	117.19
"659"	100659	43.55	2	"M"	21.775
"660"	100660	151.09	1	"F"	151.09
"661"	100661	300.71	3	"M"	100.236666666667
"662"	100662	631.37	3	"M"	210.456666666667
"663"	100663	44.93	2	"F"	22.465
"664"	100664	152.56	2	"F"	76.28
"665"	100665	227.57	1	"F"	227.57
"666"	100666	79.38	3	"M"	26.46
"667"	100667	485.3	1	"M"	485.3
"668"	100668	43.59	1	"F"	43.59
"669"	100669	110.05	1	"M"	110.05
"670"	100670	179.11	2	"M"	89.555
"671"	100671	154	2	"F"	77
"672"	100672	220.86	3	"M"	73.62
"673"	100673	275.14	2	"M"	137.57
"674"	100674	212	2	"M"	106
"675"	100675	67.7	2	"F"	33.85
"676"	100676	154.83	2	"F"	77.415
"677"	100677	214.13	2	"F"	107.065
"678"	100678	93.25	3	"F"	31.0833333333333
"679"	100679	453.08	4	"F"	113.27
"680"	100680	62.97	3	"M"	20.99
"681"	100681	40.01	2	"M"	20.005
"682"	100682	318.67	4	"M"	79.6675
"683"	100683	257	2	"M"	128.5
"684"	100684	142.21	1	"F"	142.21
"685"	100685	619.89	4	"F"	154.9725
"686"	100686	124.24	3	"M"	41.4133333333333
"687"	100687	101.43	2	"M"	50.715
"688"	100688	240.79	3	"M"	80.2633333333333
"689"	100689	57.87	2	"M"	28.935
"690"	100690	62.67	2	"F"	31.335
"691"	100691	235.52	3	"M"	78.5066666666667
"692"	100692	31.1	2	"M"	15.55
"693"	100693	64.65	2	"F"	32.325
"694"	100694	612.91	5	"M"	122.582
"695"	100695	653.24	3	"F"	217.746666666667
"696"	100696	884.12	2	"M"	442.06
"697"	100697	358.69	3	"M"	119.563333333333
"698"	100698	40.6	1	"F"	40.6
"699"	100699	48.96	1	"M"	48.96
"700"	100700	75.87	2	"M"	37.935
"701"	100701	285.85	4	"M"	71.4625
"702"	100702	89.8	3	"F"	29.9333333333333
"703"	100703	543.81	3	"F"	181.27
"704"	100704	258.12	2	"M"	129.06
"705"	100705	453.13	4	"M"	113.2825
"706"	100706	359.72	2	"F"	179.86
"707"	100707	178.83	1	"M"	178.83
"708"	100708	84.28	2	"F"	42.14
"709"	100709	40.29	2	"M"	20.145
"710"	100710	167.67	3	"F"	55.89
"711"	100711	118.53	2	"M"	59.265
"712"	100712	261.68	3	"M"	87.2266666666667
"713"	100713	92	1	"F"	92
"714"	100714	56.22	3	"F"	18.74
"715"	100715	58.98	2	"M"	29.49
"716"	100716	454.56	3	"M"	151.52
"717"	100717	558.31	5	"M"	111.662
"718"	100718	53.8	2	"F"	26.9
"719"	100719	140.74	2	"M"	70.37
"720"	100720	406.68	1	"M"	406.68
"721"	100721	1568.75	9	"M"	174.305555555556
"722"	100722	30.54	2	"F"	15.27
"723"	100723	207.01	3	"M"	69.0033333333333
"724"	100724	46.32	1	"M"	46.32
"725"	100725	277.32	3	"M"	92.44
"726"	100726	135.57	3	"M"	45.19
"727"	100727	147.36	2	"M"	73.68
"728"	100728	123.01	1	"M"	123.01
"729"	100729	553.37	3	"M"	184.456666666667
"730"	100730	91.52	1	"F"	91.52
"731"	100731	132.97	1	"F"	132.97
"732"	100732	69.38	1	"M"	69.38
"733"	100733	746.41	5	"F"	149.282
"734"	100734	126.7	2	"M"	63.35
"735"	100735	33.2	2	"M"	16.6
"736"	100736	41.6492214	3	"F"	13.8830738
"737"	100737	55.06	3	"F"	18.3533333333333
"738"	100738	294.73	1	"F"	294.73
"739"	100739	90.59	1	"M"	90.59
"740"	100740	38.61	1	"M"	38.61
"741"	100741	305.49	3	"M"	101.83
"742"	100742	88.66	1	"M"	88.66
"743"	100743	207.17	3	"M"	69.0566666666667
"744"	100744	78.76	2	"F"	39.38
"745"	100745	416.12	1	"M"	416.12
"746"	100746	156.93	2	"F"	78.465
"747"	100747	47.23	2	"F"	23.615
"748"	100748	185.53	2	"F"	92.765
"749"	100749	147.59	1	"F"	147.59
"750"	100750	58.34304227	2	"F"	29.171521135
"751"	100751	101.78	3	"M"	33.9266666666667
"752"	100752	266.19	4	"M"	66.5475
"753"	100753	88.38	2	"M"	44.19
"754"	100754	361.51	2	"M"	180.755
"755"	100755	379.99	1	"F"	379.99
"756"	100756	284.65	2	"F"	142.325
"757"	100757	35.96	2	"M"	17.98
"758"	100758	32.35	1	"F"	32.35
"759"	100759	72.74915621	1	"F"	72.74915621
"760"	100760	337.8	2	"F"	168.9
"761"	100761	281.79	2	"F"	140.895
"762"	100762	384.98	2	"M"	192.49
"763"	100763	129.24	1	"F"	129.24
"764"	100764	97.48	3	"F"	32.4933333333333
"765"	100765	251.69	1	"M"	251.69
"766"	100766	274.29	3	"M"	91.43
"767"	100767	185.46	2	"F"	92.73
"768"	100768	535.98	4	"F"	133.995
"769"	100769	283.1	4	"M"	70.775
"770"	100770	130.71	3	"F"	43.57
"771"	100771	367.74	2	"M"	183.87
"772"	100772	141.55	1	"F"	141.55
"773"	100773	248.46	2	"M"	124.23
"774"	100774	603.75	4	"M"	150.9375
"775"	100775	70.28	3	"M"	23.4266666666667
"776"	100776	583.64	6	"F"	97.2733333333333
"777"	100777	151.73	2	"M"	75.865
"778"	100778	962.84	3	"M"	320.946666666667
"779"	100779	45.9	2	"M"	22.95
"780"	100780	257.89	1	"F"	257.89
"781"	100781	544.54	2	"M"	272.27
"782"	100782	2393.59	8	"F"	299.19875
"783"	100783	50.35	2	"F"	25.175
"784"	100784	272.22	1	"F"	272.22
"785"	100785	253.57	2	"F"	126.785
"786"	100786	120.28	2	"M"	60.14
"787"	100787	30.93	1	"M"	30.93
"788"	100788	212.82	3	"M"	70.94
"789"	100789	627.31	5	"M"	125.462
"790"	100790	260.57	1	"M"	260.57
"791"	100791	348.92	2	"M"	174.46
"792"	100792	154.04	3	"M"	51.3466666666667
"793"	100793	441.94	1	"F"	441.94
"794"	100794	333.83	2	"F"	166.915
"795"	100795	104.25	3	"F"	34.75
"796"	100796	48.74	2	"F"	24.37
"797"	100797	128.91	1	"F"	128.91
"798"	100798	241.8	4	"M"	60.45
"799"	100799	161.59	3	"M"	53.8633333333333
"800"	100800	34.6923095	2	"F"	17.34615475
"801"	100801	223.39	1	"M"	223.39
"802"	100802	235.61	1	"F"	235.61
"803"	100803	262.56	2	"F"	131.28
"804"	100804	104.71	3	"M"	34.9033333333333
"805"	100805	643.36	5	"M"	128.672
"806"	100806	201.78	2	"M"	100.89
"807"	100807	377.48	3	"M"	125.826666666667
"808"	100808	189.73	2	"F"	94.865
"809"	100809	125.88	2	"M"	62.94
"810"	100810	46.28	1	"F"	46.28
"811"	100811	256.52	4	"M"	64.13
"812"	100812	31.86834681	2	"F"	15.934173405
"813"	100813	91.41	3	"F"	30.47
"814"	100814	74.65	1	"F"	74.65
"815"	100815	289.9	3	"M"	96.6333333333333
"816"	100816	338.15	3	"M"	112.716666666667
"817"	100817	272.81	3	"F"	90.9366666666667
"818"	100818	69.9	1	"F"	69.9
"819"	100819	215.17	4	"M"	53.7925
"820"	100820	174.59	3	"F"	58.1966666666667
"821"	100821	65.55	2	"F"	32.775
"822"	100822	216.42	2	"F"	108.21
"823"	100823	72.26	2	"M"	36.13
"824"	100824	268.21	4	"M"	67.0525
"825"	100825	617.75	6	"M"	102.958333333333
"826"	100826	461.98	2	"M"	230.99
"827"	100827	381.33	2	"F"	190.665
"828"	100828	107.32	2	"F"	53.66
"829"	100829	178.33	2	"M"	89.165
"830"	100830	1308.77	6	"F"	218.128333333333
"831"	100831	183.14	2	"M"	91.57
"832"	100832	245.53	3	"F"	81.8433333333333
"833"	100833	71.54514901	2	"F"	35.772574505
"834"	100834	921.29	2	"F"	460.645
"835"	100835	165.21	2	"F"	82.605
"836"	100836	437.48	2	"M"	218.74
"837"	100837	63.94890392	1	"M"	63.94890392
"838"	100838	85.12	1	"M"	85.12
"839"	100839	43.5	1	"M"	43.5
"840"	100840	946.92	6	"M"	157.82
"841"	100841	380.26	3	"F"	126.753333333333
"842"	100842	58.25	2	"F"	29.125
"843"	100843	194.81	2	"F"	97.405
"844"	100844	164.2	1	"F"	164.2
"845"	100845	199.94	2	"M"	99.97
"846"	100846	178.22	3	"M"	59.4066666666667
"847"	100847	35.29851392	3	"M"	11.7661713066667
"848"	100848	113.02	2	"F"	56.51
"849"	100849	135.56	2	"M"	67.78
"850"	100850	75.9	2	"F"	37.95
"851"	100851	57.13	2	"F"	28.565
"852"	100852	35.38	1	"F"	35.38
"853"	100853	584.13	3	"M"	194.71
"854"	100854	132.35	3	"F"	44.1166666666667
"855"	100855	410.39	2	"M"	205.195
"856"	100856	1170.98	5	"M"	234.196
"857"	100857	61.32	2	"F"	30.66
"858"	100858	138.96	2	"M"	69.48
"859"	100859	50.25	2	"F"	25.125
"860"	100860	71.28	2	"F"	35.64
"861"	100861	176.57	2	"M"	88.285
"862"	100862	1320.8	8	"F"	165.1
"863"	100863	78.17	2	"M"	39.085
"864"	100864	83.85	3	"M"	27.95
"865"	100865	95.59	2	"F"	47.795
"866"	100866	996.59	5	"M"	199.318
"867"	100867	176.42	2	"F"	88.21
"868"	100868	37.05	1	"M"	37.05
"869"	100869	180.57	2	"F"	90.285
"870"	100870	258.62	2	"M"	129.31
"871"	100871	407.4	3	"M"	135.8
"872"	100872	295.95	3	"F"	98.65
"873"	100873	328.93	3	"M"	109.643333333333
"874"	100874	1048.72	5	"F"	209.744
"875"	100875	296.93	1	"F"	296.93
"876"	100876	83.83	2	"M"	41.915
"877"	100877	50.6	3	"F"	16.8666666666667
"878"	100878	78.46	3	"F"	26.1533333333333
"879"	100879	348.72	1	"F"	348.72
"880"	100880	129.61	1	"F"	129.61
"881"	100881	262.41	3	"M"	87.47
"882"	100882	46.52	2	"M"	23.26
"883"	100883	335.36	2	"F"	167.68
"884"	100884	123.06	2	"M"	61.53
"885"	100885	3649.93	10	"F"	364.993
"886"	100886	435.76	2	"F"	217.88
"887"	100887	1253.28	10	"M"	125.328
"888"	100888	768.22	5	"F"	153.644
"889"	100889	48.36	1	"M"	48.36
"890"	100890	154.65	2	"M"	77.325
"891"	100891	903.43	6	"F"	150.571666666667
"892"	100892	324.56	2	"F"	162.28
"893"	100893	58.97	3	"M"	19.6566666666667
"894"	100894	270.23	3	"F"	90.0766666666667
"895"	100895	121.93	2	"F"	60.965
"896"	100896	95.06	3	"F"	31.6866666666667
"897"	100897	1442.13	7	"M"	206.018571428571
"898"	100898	211.4	2	"M"	105.7
"899"	100899	81.01	2	"F"	40.505
"900"	100900	1516.49	6	"F"	252.748333333333
"901"	100901	370.79	1	"M"	370.79
"902"	100902	454.36	3	"M"	151.453333333333
"903"	100903	60.37	2	"F"	30.185
"904"	100904	223.41	2	"M"	111.705
"905"	100905	121.64	2	"M"	60.82
"906"	100906	96.19	3	"F"	32.0633333333333
"907"	100907	102.76	1	"F"	102.76
"908"	100908	96.32	1	"M"	96.32
"909"	100909	81.47605326	1	"M"	81.47605326
"910"	100910	150.55	1	"F"	150.55
"911"	100911	243.21	3	"F"	81.07
"912"	100912	67.18	1	"M"	67.18
"913"	100913	40.71	2	"F"	20.355
"914"	100914	232.83	3	"F"	77.61
"915"	100915	135.52	3	"M"	45.1733333333333
"916"	100916	80.05	3	"F"	26.6833333333333
"917"	100917	411.76	2	"M"	205.88
"918"	100918	374.56	4	"M"	93.64
"919"	100919	296.4	3	"F"	98.8
"920"	100920	75.63	3	"M"	25.21
"921"	100921	163.86	3	"F"	54.62
"922"	100922	36.39	1	"M"	36.39
"923"	100923	81.51053117	2	"F"	40.755265585
"924"	100924	45.44	2	"F"	22.72
"925"	100925	166.33	3	"M"	55.4433333333333
"926"	100926	118.36	1	"F"	118.36
"927"	100927	567.31	5	"F"	113.462
"928"	100928	381.4	4	"M"	95.35
"929"	100929	151.61	2	"M"	75.805
"930"	100930	48.93	1	"M"	48.93
"931"	100931	73.91	2	"M"	36.955
"932"	100932	118.35	2	"M"	59.175
"933"	100933	216	3	"F"	72
"934"	100934	192.98	2	"F"	96.49
"935"	100935	96.65	3	"F"	32.2166666666667
"936"	100936	118.69	1	"M"	118.69
"937"	100937	150.18	2	"F"	75.09
"938"	100938	95.46	2	"F"	47.73
"939"	100939	166.14	2	"M"	83.07
"940"	100940	70.81	3	"F"	23.6033333333333
"941"	100941	909.4	3	"M"	303.133333333333
"942"	100942	57.44	2	"F"	28.72
"943"	100943	1770.28	9	"M"	196.697777777778
"944"	100944	311.86	4	"F"	77.965
"945"	100945	147.43	1	"M"	147.43
"946"	100946	86.26	1	"F"	86.26
"947"	100947	194.86	2	"M"	97.43
"948"	100948	212.16	2	"M"	106.08
"949"	100949	47.7	1	"F"	47.7
"950"	100950	232.27	3	"M"	77.4233333333333
"951"	100951	266.84	3	"M"	88.9466666666667
"952"	100952	97.6	2	"F"	48.8
"953"	100953	56.22	2	"F"	28.11
"954"	100954	85.66	2	"M"	42.83
"955"	100955	32.8	1	"F"	32.8
"956"	100956	131.36	2	"F"	65.68
"957"	100957	220.04	3	"F"	73.3466666666667
"958"	100958	237.34	1	"F"	237.34
"959"	100959	30.06	1	"M"	30.06
"960"	100960	274.5	1	"F"	274.5
"961"	100961	105.2	1	"M"	105.2
"962"	100962	840.26	6	"M"	140.043333333333
"963"	100963	48.14	2	"M"	24.07
"964"	100964	77.89	2	"F"	38.945
"965"	100965	124.6	1	"F"	124.6
"966"	100966	77.43	3	"M"	25.81
"967"	100967	352.12	2	"F"	176.06
"968"	100968	334.25	3	"F"	111.416666666667
"969"	100969	66.29	3	"F"	22.0966666666667
"970"	100970	495.6	2	"M"	247.8
"971"	100971	263.15	4	"F"	65.7875
"972"	100972	783.78	5	"F"	156.756
"973"	100973	209.81	3	"M"	69.9366666666667
"974"	100974	294.86	1	"M"	294.86
"975"	100975	59.16	2	"F"	29.58
"976"	100976	33.35	2	"F"	16.675
"977"	100977	155.71	3	"F"	51.9033333333333
"978"	100978	34.28	2	"F"	17.14
"979"	100979	88.21	1	"M"	88.21
"980"	100980	47.28	2	"F"	23.64
"981"	100981	107.11	2	"F"	53.555
"982"	100982	263.42	3	"F"	87.8066666666667
"983"	100983	72.29	2	"M"	36.145
"984"	100984	134.74	2	"M"	67.37
"985"	100985	158.01	1	"F"	158.01
"986"	100986	162.37	2	"M"	81.185
"987"	100987	217.38	4	"M"	54.345
"988"	100988	393.14	2	"M"	196.57
"989"	100989	713.59	4	"F"	178.3975
"990"	100990	67.86	2	"M"	33.93
"991"	100991	590.43	3	"F"	196.81
"992"	100992	579.76	4	"M"	144.94
"993"	100993	1020.63	8	"M"	127.57875
"994"	100994	386.89	4	"M"	96.7225
"995"	100995	61.87	2	"F"	30.935
"996"	100996	206.56	2	"M"	103.28
"997"	100997	77.75	2	"M"	38.875
"998"	100998	33.07	1	"M"	33.07
"999"	100999	57.08	2	"F"	28.54
"1000"	101000	525.08	6	"M"	87.5133333333333
"1001"	101001	229.16	2	"F"	114.58
"1002"	101002	289.22	1	"M"	289.22
"1003"	101003	103.6	3	"M"	34.5333333333333
"1004"	101004	258.63	1	"F"	258.63
"1005"	101005	105.31	1	"F"	105.31
"1006"	101006	168.56	2	"F"	84.28
"1007"	101007	567.66	4	"M"	141.915
"1008"	101008	51.37	1	"F"	51.37
"1009"	101009	263.88	3	"F"	87.96
"1010"	101010	542.63	2	"M"	271.315
"1011"	101011	288.09	1	"M"	288.09
"1012"	101012	203.18	3	"F"	67.7266666666667
"1013"	101013	615.53	3	"F"	205.176666666667
"1014"	101014	101.01	3	"F"	33.67
"1015"	101015	78.38011838	2	"F"	39.19005919
"1016"	101016	539.7	3	"M"	179.9
"1017"	101017	61.47332991	2	"F"	30.736664955
"1018"	101018	152.46	2	"F"	76.23
"1019"	101019	286.36	2	"F"	143.18
"1020"	101020	239.63	3	"F"	79.8766666666667
"1021"	101021	70.51	3	"M"	23.5033333333333
"1022"	101022	238.4	3	"F"	79.4666666666667
"1023"	101023	124.94	2	"F"	62.47
"1024"	101024	174.22	2	"M"	87.11
"1025"	101025	256.5	2	"M"	128.25
"1026"	101026	788.49	3	"M"	262.83
"1027"	101027	75	2	"F"	37.5
"1028"	101028	238.86	4	"F"	59.715
"1029"	101029	259.12	3	"F"	86.3733333333333
"1030"	101030	320.56	3	"F"	106.853333333333
"1031"	101031	61.79	2	"M"	30.895
"1032"	101032	97.13	2	"M"	48.565
"1033"	101033	51.41	2	"M"	25.705
"1034"	101034	69.35	3	"M"	23.1166666666667
"1035"	101035	71.03	2	"F"	35.515
"1036"	101036	105.17	3	"M"	35.0566666666667
"1037"	101037	432.92	2	"M"	216.46
"1038"	101038	38.89	1	"F"	38.89
"1039"	101039	104.3	2	"M"	52.15
"1040"	101040	36.55	1	"F"	36.55
"1041"	101041	49.11	1	"M"	49.11
"1042"	101042	373.88	1	"M"	373.88
"1043"	101043	97.33	1	"F"	97.33
"1044"	101044	254.76	4	"F"	63.69
"1045"	101045	229.82	2	"F"	114.91
"1046"	101046	275.73	2	"M"	137.865
"1047"	101047	83.52	1	"F"	83.52
"1048"	101048	149.8	1	"F"	149.8
"1049"	101049	30.87	1	"M"	30.87
"1050"	101050	345.91	2	"F"	172.955
"1051"	101051	660.55	4	"M"	165.1375
"1052"	101052	263.12	2	"M"	131.56
"1053"	101053	125.34	2	"F"	62.67
"1054"	101054	109.48	1	"M"	109.48
"1055"	101055	435.16	1	"F"	435.16
"1056"	101056	36.93	1	"F"	36.93
"1057"	101057	161.06	3	"F"	53.6866666666667
"1058"	101058	345.43	2	"M"	172.715
"1059"	101059	57.58610239	3	"F"	19.1953674633333
"1060"	101060	110.2	1	"F"	110.2
"1061"	101061	126.9	2	"F"	63.45
"1062"	101062	108.33	3	"M"	36.11
"1063"	101063	223.91	3	"F"	74.6366666666667
"1064"	101064	138.09	1	"F"	138.09
"1065"	101065	237.15	3	"F"	79.05
"1066"	101066	1778.48	9	"F"	197.608888888889
"1067"	101067	56.75	3	"F"	18.9166666666667
"1068"	101068	319.31	2	"M"	159.655
"1069"	101069	603.29	6	"F"	100.548333333333
"1070"	101070	493.1	3	"F"	164.366666666667
"1071"	101071	150.36	2	"F"	75.18
"1072"	101072	41.79	2	"F"	20.895
"1073"	101073	653.94	3	"F"	217.98
"1074"	101074	236.89	1	"M"	236.89
"1075"	101075	233.41	1	"M"	233.41
"1076"	101076	72.75	3	"F"	24.25
"1077"	101077	448.71	1	"F"	448.71
"1078"	101078	38.2	1	"M"	38.2
"1079"	101079	473.27	3	"F"	157.756666666667
"1080"	101080	70.9526932	2	"F"	35.4763466
"1081"	101081	119.87	3	"F"	39.9566666666667
"1082"	101082	85.34	2	"F"	42.67
"1083"	101083	76.22	1	"M"	76.22
"1084"	101084	789.02	5	"F"	157.804
"1085"	101085	666	3	"F"	222
"1086"	101086	110.86	2	"F"	55.43
"1087"	101087	211.67	3	"F"	70.5566666666667
"1088"	101088	208.65	2	"M"	104.325
"1089"	101089	138.14	2	"M"	69.07
"1090"	101090	248.2	3	"M"	82.7333333333333
"1091"	101091	65.37	3	"M"	21.79
"1092"	101092	47.5	2	"M"	23.75
"1093"	101093	73.82	1	"F"	73.82
"1094"	101094	237.25	3	"M"	79.0833333333333
"1095"	101095	129.17	1	"F"	129.17
"1096"	101096	38.44	2	"M"	19.22
"1097"	101097	79.53	2	"F"	39.765
"1098"	101098	117.79	2	"F"	58.895
"1099"	101099	803.16	3	"M"	267.72
"1100"	101100	374.6	4	"F"	93.65
"1101"	101101	493.1	3	"M"	164.366666666667
"1102"	101102	69.14	2	"F"	34.57
"1103"	101103	130.82	2	"M"	65.41
"1104"	101104	56.95	3	"M"	18.9833333333333
"1105"	101105	44.35	1	"F"	44.35
"1106"	101106	222.72	3	"F"	74.24
"1107"	101107	129.79	3	"F"	43.2633333333333
"1108"	101108	195.87	2	"M"	97.935
"1109"	101109	554.33	5	"F"	110.866
"1110"	101110	90.5	2	"F"	45.25
"1111"	101111	408.78	4	"F"	102.195
"1112"	101112	117.12	2	"F"	58.56
"1113"	101113	46.59	1	"F"	46.59
"1114"	101114	977	4	"M"	244.25
"1115"	101115	221.36	3	"F"	73.7866666666667
"1116"	101116	57.41	1	"F"	57.41
"1117"	101117	154.01	3	"F"	51.3366666666667
"1118"	101118	178.06	2	"M"	89.03
"1119"	101119	83.88	2	"F"	41.94
"1120"	101120	68.75	2	"M"	34.375
"1121"	101121	67.07	2	"F"	33.535
"1122"	101122	157.58	3	"F"	52.5266666666667
"1123"	101123	100.5	3	"F"	33.5
"1124"	101124	84.99	2	"F"	42.495
"1125"	101125	78.27	2	"F"	39.135
"1126"	101126	64.42	2	"M"	32.21
"1127"	101127	383.42	3	"F"	127.806666666667
"1128"	101128	218.57	2	"F"	109.285
"1129"	101129	153.81	2	"M"	76.905
"1130"	101130	97.77	3	"M"	32.59
"1131"	101131	152.54	3	"M"	50.8466666666667
"1132"	101132	148.19	1	"F"	148.19
"1133"	101133	59.13	2	"M"	29.565
"1134"	101134	130.83	3	"M"	43.61
"1135"	101135	94.41	1	"M"	94.41
"1136"	101136	98.26	2	"F"	49.13
"1137"	101137	520.56	2	"F"	260.28
"1138"	101138	45.27861091	1	"F"	45.27861091
"1139"	101139	135.28	2	"M"	67.64
"1140"	101140	89.52	1	"M"	89.52
"1141"	101141	141.03	2	"F"	70.515
"1142"	101142	391.13	2	"M"	195.565
"1143"	101143	2115.19	5	"F"	423.038
"1144"	101144	176.56	2	"F"	88.28
"1145"	101145	172.19	2	"M"	86.095
"1146"	101146	190.52	2	"F"	95.26
"1147"	101147	39.33	2	"M"	19.665
"1148"	101148	505.05	4	"M"	126.2625
"1149"	101149	90.72	1	"F"	90.72
"1150"	101150	49.79	2	"F"	24.895
"1151"	101151	40.37	1	"F"	40.37
"1152"	101152	86.21	2	"F"	43.105
"1153"	101153	156.98	2	"M"	78.49
"1154"	101154	147.25	2	"M"	73.625
"1155"	101155	64.12	2	"F"	32.06
"1156"	101156	51.92	2	"F"	25.96
"1157"	101157	412.12	1	"M"	412.12
"1158"	101158	390.59	3	"M"	130.196666666667
"1159"	101159	197.66	3	"F"	65.8866666666667
"1160"	101160	240.99	2	"F"	120.495
"1161"	101161	85.07	3	"F"	28.3566666666667
"1162"	101162	184.23	2	"M"	92.115
"1163"	101163	154.41	2	"F"	77.205
"1164"	101164	199.44	2	"F"	99.72
"1165"	101165	544.77	3	"M"	181.59
"1166"	101166	68.51	2	"M"	34.255
"1167"	101167	54.56	2	"M"	27.28
"1168"	101168	93.61	1	"M"	93.61
"1169"	101169	77.63	3	"F"	25.8766666666667
"1170"	101170	228.65	2	"M"	114.325
"1171"	101171	176.4	3	"M"	58.8
"1172"	101172	433.34	2	"F"	216.67
"1173"	101173	235.19	2	"F"	117.595
"1174"	101174	443.53	4	"M"	110.8825
"1175"	101175	173.33	2	"M"	86.665
"1176"	101176	46.83	1	"F"	46.83
"1177"	101177	880.21	6	"M"	146.701666666667
"1178"	101178	1062.55	5	"M"	212.51
"1179"	101179	57.57	3	"M"	19.19
"1180"	101180	327.18	4	"M"	81.795
"1181"	101181	299.06	1	"M"	299.06
"1182"	101182	147.44	3	"M"	49.1466666666667
"1183"	101183	95.62	2	"M"	47.81
"1184"	101184	314.52	3	"F"	104.84
"1185"	101185	96.94	1	"F"	96.94
"1186"	101186	44.48	2	"F"	22.24
"1187"	101187	112.59	3	"M"	37.53
"1188"	101188	81.92	1	"M"	81.92
"1189"	101189	471.4	3	"F"	157.133333333333
"1190"	101190	798.61	4	"F"	199.6525
"1191"	101191	203.89	3	"F"	67.9633333333333
"1192"	101192	316.95	2	"M"	158.475
"1193"	101193	168.43	2	"F"	84.215
"1194"	101194	64.34	3	"M"	21.4466666666667
"1195"	101195	183.86	1	"F"	183.86
"1196"	101196	267.05	1	"F"	267.05
"1197"	101197	253.38	3	"F"	84.46
"1198"	101198	639.57	5	"F"	127.914
"1199"	101199	46.18	1	"M"	46.18
"1200"	101200	179.28	2	"M"	89.64
"1201"	101201	300.3	2	"M"	150.15
"1202"	101202	106.17	1	"F"	106.17
"1203"	101203	39.61	1	"M"	39.61
"1204"	101204	241.74	4	"M"	60.435
"1205"	101205	694.78	5	"F"	138.956
"1206"	101206	262.72	3	"M"	87.5733333333333
"1207"	101207	553.63	6	"M"	92.2716666666667
"1208"	101208	262.75	2	"F"	131.375
"1209"	101209	43.87	1	"F"	43.87
"1210"	101210	144.37	2	"F"	72.185
"1211"	101211	293.97	3	"F"	97.99
"1212"	101212	75.78	3	"M"	25.26
"1213"	101213	114.42	2	"F"	57.21
"1214"	101214	117.89	2	"F"	58.945
"1215"	101215	238.5	3	"M"	79.5
"1216"	101216	38.60862282	2	"F"	19.30431141
"1217"	101217	77.45	1	"F"	77.45
"1218"	101218	723.43	2	"M"	361.715
"1219"	101219	110.32	2	"M"	55.16
"1220"	101220	129.92	1	"M"	129.92
"1221"	101221	50.7	2	"F"	25.35
"1222"	101222	173.19	2	"F"	86.595
"1223"	101223	45.75	1	"F"	45.75
"1224"	101224	1851.2	8	"M"	231.4
"1225"	101225	453.55	4	"M"	113.3875
"1226"	101226	515.56	4	"F"	128.89
"1227"	101227	83.46	2	"M"	41.73
"1228"	101228	40.12	2	"M"	20.06
"1229"	101229	302.96	2	"F"	151.48
"1230"	101230	331.74	2	"F"	165.87
"1231"	101231	355.54	3	"F"	118.513333333333
"1232"	101232	70.07	1	"M"	70.07
"1233"	101233	44.06	2	"M"	22.03
"1234"	101234	436.47	2	"F"	218.235
"1235"	101235	692.51	5	"M"	138.502
"1236"	101236	1312.78	5	"M"	262.556
"1237"	101237	89.75	3	"F"	29.9166666666667
"1238"	101238	2030.63	11	"M"	184.602727272727
"1239"	101239	166.94	2	"F"	83.47
"1240"	101240	82.49	3	"M"	27.4966666666667
"1241"	101241	631.41	2	"M"	315.705
"1242"	101242	1872.14	5	"F"	374.428
"1243"	101243	127.45	2	"M"	63.725
"1244"	101244	485.08	3	"F"	161.693333333333
"1245"	101245	269.75	2	"M"	134.875
"1246"	101246	126.5	2	"M"	63.25
"1247"	101247	2005.13	17	"F"	117.948823529412
"1248"	101248	336.36	2	"M"	168.18
"1249"	101249	117.31	1	"F"	117.31
"1250"	101250	144.96	2	"F"	72.48
"1251"	101251	127.14	2	"M"	63.57
"1252"	101252	366.2	4	"F"	91.55
"1253"	101253	783.97	4	"M"	195.9925
"1254"	101254	186.17	3	"M"	62.0566666666667
"1255"	101255	87.97042613	2	"F"	43.985213065
"1256"	101256	106.81	2	"F"	53.405
"1257"	101257	551.02	3	"F"	183.673333333333
"1258"	101258	57.6	2	"F"	28.8
"1259"	101259	338.17	3	"M"	112.723333333333
"1260"	101260	70.02	1	"M"	70.02
"1261"	101261	74.02	3	"M"	24.6733333333333
"1262"	101262	313.62	3	"F"	104.54
"1263"	101263	609.2	5	"F"	121.84
"1264"	101264	197.39	2	"M"	98.695
